"PG.ProteinGroups","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"P22466",1.15054513267407,6.77280408349192,4.90001279714587,1.39687987952098e-05,8.30017627865641e-05,2.94928540573209,"up-regulated"
"Q9UDY2",-1.15041637627329,10.1516682908787,-7.26471568268925,5.2638143918472e-09,4.40287705718065e-07,10.5459247052384,"down-regulated"
"Q58EX7",-1.14969826450278,6.23008964402103,-6.71955215140304,3.24666955700332e-08,1.07893153223923e-06,8.78994159398857,"down-regulated"
"Q96QD9",-1.14958380505565,8.08322771947427,-6.26762865238948,1.47769441998799e-07,2.48635662659101e-06,7.32728115186301,"down-regulated"
"P98196",-1.14907799013507,7.40288901471715,-6.87361769555161,1.93890444042805e-08,7.88095334567039e-07,9.28755453629485,"down-regulated"
"Q8N370",-1.1486092598829,6.06033105039167,-4.63588623034911,3.29023553726465e-05,0.000183590499927294,2.12952426005807,"down-regulated"
"P31749",1.14803066078593,5.92798651746004,6.31892647242471,1.24402325744349e-07,2.22669924207837e-06,7.49338401746285,"up-regulated"
"P26010",-1.14600346439253,5.55227263253073,-4.29342805315816,9.80162605751829e-05,0.000520857330936784,1.08893508768455,"down-regulated"
"Q9NPA3",1.14594331172567,8.06740972454339,7.53200937465412,2.17048946460843e-09,3.43364969801084e-07,11.4005286265792,"up-regulated"
"O43502",1.1448858777608,5.12267106652536,5.65661109990298,1.14424459509189e-06,1.00441813649892e-05,5.35374308000657,"up-regulated"
"Q96DM3",1.14486548926371,7.08092772101194,7.27711536796596,5.05134756300055e-09,4.378713249326e-07,10.5856788727863,"up-regulated"
"Q96A33",1.14466804899497,10.1279906049616,6.69322122589467,3.54597478781114e-08,1.12817175211459e-06,8.70481853233748,"up-regulated"
"Q9NUP9",-1.14210741660263,10.862245815255,-6.23810922213366,1.63155900055487e-07,2.64911268786381e-06,7.23170419669063,"down-regulated"
"F8WCM5;P01308",-1.1420373076629,8.43827533251299,-5.20483119402713,5.13317892713968e-06,3.39570520815118e-05,3.90980330915859,"down-regulated"
"Q9Y3E7",-1.14189848704578,9.16320535936502,-5.86250763244331,5.74806387324052e-07,6.07562668691608e-06,6.0171288604879,"down-regulated"
"O00214",1.1414954268682,8.36659719861898,6.54785384570751,5.77180741824291e-08,1.44278599802572e-06,8.23456424151486,"up-regulated"
"Q92522",1.14018784957077,9.57654204415618,6.0722680122659,2.8459567108391e-07,3.79708242754437e-06,6.69496850255605,"up-regulated"
"Q96F44",-1.13975703879038,10.1726532850525,-7.03725491562809,1.12259267675768e-08,6.46624915851219e-07,9.81503157320839,"down-regulated"
"P78368",-1.13965211389624,8.36965014591105,-6.66862238112967,3.85054203368399e-08,1.14320358877191e-06,8.62527762676197,"down-regulated"
"P53701",1.13931832176034,10.7820503411388,7.36056376401577,3.82910374201999e-09,3.8833311029696e-07,10.8529550724425,"up-regulated"
"Q92830",-1.13799364164188,7.64687453040754,-8.33716418407255,1.55838478275505e-10,1.3161458402304e-07,13.937847955708,"down-regulated"
"P62820",-1.13666292281957,11.3731300200525,-7.38551436600041,3.52503404202205e-09,3.84853671609405e-07,10.9327767630054,"down-regulated"
"O15121",-1.13643637287365,9.46365123553312,-6.78618600820383,2.59754872763018e-08,9.43924881409404e-07,9.00526211593815,"down-regulated"
"O15439",1.13636107971732,7.43108949612076,7.59110105251084,1.78565104599755e-09,3.3640130709536e-07,11.588740621748,"up-regulated"
"Q9UKK9",-1.13614153074507,12.1151392502054,-6.93947886756408,1.55586123460406e-08,7.16107771419087e-07,9.50000091339475,"down-regulated"
"Q9HD45",-1.13604305720798,9.83311344001344,-6.95833873026327,1.46087885008704e-08,7.0631317698851e-07,9.56080174933447,"down-regulated"
"Q9NZE8",1.13596245554212,6.51395895135375,6.06435857090089,2.92245766538397e-07,3.8788513224999e-06,6.66938366119974,"up-regulated"
"Q96Q45",1.13585692910756,9.41296728282081,6.13531129416005,2.30351825501426e-07,3.26356763849658e-06,6.89894752215531,"up-regulated"
"Q8WTW3",1.13551941358632,7.29766647624826,7.35556965678623,3.89306622849613e-09,3.8926187496193e-07,10.836972767208,"up-regulated"
"O75385",1.13534061219654,5.06078589254164,6.24087317864192,1.61649722548902e-07,2.63718375353736e-06,7.2406529257024,"up-regulated"
"Q8NHM5",1.13511208008107,5.06166095230549,7.48196724923657,2.56109420333874e-09,3.48175771890556e-07,11.2409268673096,"up-regulated"
"Q8WZ64",-1.13504875098749,5.47878853442184,-4.75901718714258,2.20998502133253e-05,0.000126979258260051,2.51003852480422,"down-regulated"
"Q9H477",1.13500602938842,5.52094370089681,5.86917613786432,5.62114365280156e-07,6.00126469742979e-06,6.03865201048086,"up-regulated"
"Q9BSR8",1.13492111630211,7.24294038298346,5.18738345144419,5.43754103397071e-06,3.55647890635422e-05,3.85447274448199,"up-regulated"
"Q8N4T8",-1.13457828837403,6.72634553738096,-8.59014601247439,6.89932777911584e-11,1.22693494702468e-07,14.7213222866764,"down-regulated"
"Q9BQT9",-1.13436598060143,4.8154869477517,-3.30672042890632,0.00190945320693231,0.00966278850907748,-1.70584251319588,"down-regulated"
"Q15637",1.13425164264764,10.4049300246179,5.98479824595316,3.81588921433401e-07,4.60394178578247e-06,6.41212525900219,"up-regulated"
"P06703",1.13400640811646,14.7146536373465,6.20903634779991,1.79874173054631e-07,2.79415255607542e-06,7.13758104822289,"up-regulated"
"Q9Y2S6",-1.13347804922475,9.81800035779553,-5.6820632899891,1.05100871035714e-06,9.4743261879759e-06,5.4356108138351,"down-regulated"
"Q9P2Y4",-1.13346037920884,5.17176173208871,-6.2825778331839,1.40539757992084e-07,2.41146375811792e-06,7.37568545390481,"down-regulated"
"Q9HCJ1",1.13295309200057,6.85887616447176,6.21836071826272,1.74333643140741e-07,2.74733398855309e-06,7.16776761003245,"up-regulated"
"Q13367",1.13231420576623,7.33603374234801,7.44899604042901,2.85640442487759e-09,3.53505808871618e-07,11.1356664265207,"up-regulated"
"Q5R3I4",-1.13216959731685,10.1546009373021,-6.75892766881278,2.84567321444637e-08,9.82321876685277e-07,8.91719678980235,"down-regulated"
"Q9P0R6",1.13203328480779,5.95994484743742,5.80574634449907,6.95073305113133e-07,7.00630669893296e-06,5.8340130680644,"up-regulated"
"Q9Y5U9",1.13179557906068,8.67061420684566,6.35710540835137,1.09444052729669e-07,2.06519265660605e-06,7.61701226317822,"up-regulated"
"Q7RTV3",1.13172416638897,5.87441878929253,5.33790636726889,3.30479810228185e-06,2.35199834359341e-05,4.33301321844466,"up-regulated"
"P43487",-1.13162130764877,13.651999615844,-6.2075378719242,1.80780835858536e-07,2.79901021207053e-06,7.13273000265542,"down-regulated"
"Q6NUQ4",-1.13143471871671,10.9509659224438,-7.08860561972143,9.45929599671015e-09,5.91988603420012e-07,9.98029057831349,"down-regulated"
"O43156",1.13139927980756,7.98801167718496,6.96772503475121,1.41579948202403e-08,7.0631317698851e-07,9.59105546853988,"up-regulated"
"O00161",1.13050792853914,10.1978794535867,6.42387757761952,8.7477789752131e-08,1.83809007984007e-06,7.83322251452153,"up-regulated"
"Q9NXR5",-1.13041123018097,5.93526919802972,-6.39779792634464,9.5476571296281e-08,1.89191501983223e-06,7.74877800276734,"down-regulated"
"Q9P2G1",1.13019797992371,5.99695437979001,6.42413670071509,8.74017773346727e-08,1.83809007984007e-06,7.83406152088822,"up-regulated"
"P37275",-1.1286231606201,7.55248152384185,-7.182370157508,6.92199210247474e-09,4.89548043084779e-07,10.2816744848114,"down-regulated"
"P05388",1.12842455634601,11.4100588239223,6.40029415708908,9.46802934767079e-08,1.88904558016945e-06,7.75686081977092,"up-regulated"
"Q9Y5J9",1.12746641108912,8.67749640513084,7.45318122434395,2.81709763417386e-09,3.53505808871618e-07,11.1490320975534,"up-regulated"
"Q9Y3E0",1.1271983542992,6.73581179282642,6.2379767079266,1.63228463121623e-07,2.64911268786381e-06,7.23127516359911,"up-regulated"
"P49643",-1.12693101854921,10.8881333934984,-7.31601293687657,4.43918601988991e-09,4.29071990966915e-07,10.710321712263,"down-regulated"
"Q9BT17",1.12659339901297,5.90370136040234,5.59562005716498,1.40251215999168e-06,1.17651429891684e-05,5.15774793384373,"up-regulated"
"Q8NI22",-1.12603975189065,12.5502834851521,-7.51336732939427,2.30845372790187e-09,3.43364969801084e-07,11.3410951571244,"down-regulated"
"Q9Y5R8",1.12599854753239,6.35471424929586,6.45132701715047,7.9782257770222e-08,1.75702749453965e-06,7.92209740237165,"up-regulated"
"Q15382",-1.12595797858572,11.8579682845275,-5.78026418758416,7.56925942186883e-07,7.47389190815402e-06,5.75185922617119,"down-regulated"
"Q9UBU8",1.12572633699376,8.64254555713256,7.0421136349904,1.10454541307504e-08,6.46624915851219e-07,9.83067398364777,"up-regulated"
"Q8NC96",1.12534359561119,8.33731306748458,6.22002954491546,1.7336017882407e-07,2.74733398855309e-06,7.17317034601321,"up-regulated"
"Q99708",1.12465989890884,4.90380631338364,7.38001471155876,3.58990007095033e-09,3.84853671609405e-07,10.9151860806077,"up-regulated"
"Q96CU9",-1.12308009023463,9.06952811732309,-6.1934916502392,1.89504812275056e-07,2.88704441677882e-06,7.08725925710932,"down-regulated"
"Q96SU4",-1.12294956822939,9.69092879672347,-6.24043581617578,1.61887127760541e-07,2.63718375353736e-06,7.23923689360233,"down-regulated"
"Q8NAF0",-1.12276357803964,8.02245642521227,-6.44621624064791,8.11618606070323e-08,1.77382266675513e-06,7.90555035787931,"down-regulated"
"Q9NYT0",-1.12223103605979,6.83408842399135,-6.91034665737559,1.71490924942404e-08,7.45899778036986e-07,9.40605280506692,"down-regulated"
"Q8NI36",-1.12203516944193,11.3706880960791,-8.12093971314229,3.14309173569891e-10,1.62158116160008e-07,13.2626540414398,"down-regulated"
"Q9Y2W2",1.12199286569789,10.2324022051583,7.22971302451436,5.91334228141486e-09,4.5589107784675e-07,10.4336510875077,"up-regulated"
"Q92843",-1.12196459288444,7.38593384264267,-6.31487067903512,1.26106927108521e-07,2.24795934204308e-06,7.48025094960855,"down-regulated"
"Q9NYQ7",-1.12152842109482,6.74407747778181,-6.27020721129802,1.46496384759257e-07,2.47450883693355e-06,7.335630229035,"down-regulated"
"P38117",1.12082056168565,12.3052440550321,6.71491787611743,3.29744717746997e-08,1.08653382563679e-06,8.77496127898417,"up-regulated"
"Q7Z6B7",-1.12069403792498,9.3495884554065,-7.22662226243853,5.97443187429928e-09,4.5589107784675e-07,10.4237335404879,"down-regulated"
"Q5T0D9",1.11974242365517,5.48507634047508,5.84040577848762,6.18950025216123e-07,6.4021953262248e-06,5.94580809591562,"up-regulated"
"Q8N2C3",-1.11893377132771,4.24229437252158,-3.67582904551254,0.000652226071002259,0.00335921527036628,-0.702802515811435,"down-regulated"
"P18669",-1.11876359159142,15.2822805027591,-7.03604940556486,1.12711610913563e-08,6.46624915851219e-07,9.8111503060765,"down-regulated"
"Q6NZI2",1.11813815188959,10.1349708051496,5.73623833339956,8.76977618286571e-07,8.31933293508712e-06,5.61000581266973,"up-regulated"
"Q5SSJ5",1.11793382590523,10.3161441692532,7.78437269068445,9.44914550213721e-10,2.8157250826394e-07,12.2023074329127,"up-regulated"
"Q9Y230",1.11752757046233,12.4771422245921,6.91574088263013,1.68427508617822e-08,7.36256732395193e-07,9.42345136094828,"up-regulated"
"Q9UDX5",-1.11695388968598,9.18186880498055,-4.59654697690518,3.73423467409487e-05,0.000207037013575215,2.00860972922997,"down-regulated"
"O43324",-1.11632301019515,9.69000184643495,-7.14359960040105,7.87564453631363e-09,5.31087068382886e-07,10.157116427816,"down-regulated"
"Q9UL03",1.11581372129233,7.35214784865814,7.44129399922051,2.93018951819625e-09,3.53683647392093e-07,11.1110660504106,"up-regulated"
"Q7Z5U6",-1.11559391503592,7.50698296032432,-7.3044034586622,4.61364243240198e-09,4.29246021295093e-07,10.6731309251511,"down-regulated"
"P51153",1.11513187010628,9.29225898871929,7.85690659909361,7.44737198024148e-10,2.63310172082143e-07,12.4317315950442,"up-regulated"
"Q96DI7",-1.11438933481659,9.58222374990227,-7.59134084820085,1.784238318929e-09,3.3640130709536e-07,11.5895038231308,"down-regulated"
"Q9H5Q4",-1.11438192722257,10.647819024474,-6.50905072874675,6.5738829273007e-08,1.55199617428957e-06,8.1089693763997,"down-regulated"
"O43150",1.11378703086228,6.17224796689133,7.52296992130619,2.23631930073393e-09,3.43364969801084e-07,11.3717129401671,"up-regulated"
"Q8TD31",-1.11373599466304,6.16215022983609,-6.61711908336255,4.57584614817519e-08,1.23712130501843e-06,8.45869125664519,"down-regulated"
"Q96RY7",-1.11307753359577,7.47679712436912,-7.03436905030072,1.13345186455622e-08,6.46624915851219e-07,9.80574010149817,"down-regulated"
"O43760",-1.11304111211166,7.49241508886561,-5.7947611789306,7.21094739179204e-07,7.18182421677059e-06,5.79859292035001,"down-regulated"
"A0JLT2",1.11288659794694,7.65900492397023,6.01511258253951,3.44716618174385e-07,4.2682438000108e-06,6.510124475809,"up-regulated"
"Q12933",-1.11280589700467,8.50141447481257,-6.24084937294789,1.61662635583341e-07,2.63718375353736e-06,7.24057585085222,"down-regulated"
"Q13153",-1.11278671111609,10.3930380151673,-6.88353568126822,1.8756733608721e-08,7.76742179613491e-07,9.31955832652057,"down-regulated"
"Q9NQ31",-1.11271346594746,4.80897029731782,-5.60316660711166,1.36765165355145e-06,1.15506812953826e-05,5.18198410909286,"down-regulated"
"Q8N357",-1.11106363703504,7.46960259474877,-6.53491904018092,6.02764760696574e-08,1.47653492334326e-06,8.19270044249374,"down-regulated"
"P23458",-1.11077886848226,8.8714989738558,-6.27805316454005,1.42689825004297e-07,2.43384076022035e-06,7.36103478255482,"down-regulated"
"Q9NVQ4",-1.11076271228353,8.59005211537768,-6.72916207201444,3.14385876004162e-08,1.05592383604641e-06,8.82100367266469,"down-regulated"
"Q6P1L5",1.11033550125613,7.59340454713019,6.29349360399438,1.35485131494558e-07,2.34777920093857e-06,7.41103066306124,"up-regulated"
"Q06730;Q06732",1.10994918787819,6.03579847348565,5.39032723114731,2.7772408087533e-06,2.02576695678311e-05,4.50026277577245,"up-regulated"
"Q9H6A9",-1.10855047126051,7.96636607622807,-6.14695394530152,2.21528181472262e-07,3.1843926774678e-06,6.93662665974181,"down-regulated"
"P55290",1.10836912618914,9.28673442199572,6.95963017126866,1.45459198760725e-08,7.0631317698851e-07,9.56496453302626,"up-regulated"
"P54687",1.10773588293106,5.48569944887931,5.05858264056315,8.31023060450941e-06,5.16362114490195e-05,3.44726486995904,"up-regulated"
"O43829",-1.10702670227924,8.44930471361832,-6.33830025179307,1.16572388657234e-07,2.13273444704436e-06,7.55611867294718,"down-regulated"
"Q96MN5",1.10683927032534,6.18100163053005,6.11790390060265,2.44203503204201e-07,3.38268515027602e-06,6.84261673710659,"up-regulated"
"O43824",-1.10649665441983,9.51612495570794,-6.99653151978858,1.28598611691381e-08,6.86306333192222e-07,9.68387807163232,"down-regulated"
"P51956",-1.10633259711749,7.00649780604333,-6.06288391956441,2.93694608680798e-07,3.88274984941377e-06,6.66461375009054,"down-regulated"
"Q7Z6I8",-1.10625630643646,9.75823778785053,-7.50062817977437,2.40777826852122e-09,3.43364969801084e-07,11.3004655226938,"down-regulated"
"Q9UHB9",-1.10593887088011,11.3414565517284,-7.77606809237896,9.71051298760571e-10,2.8157250826394e-07,12.1760097667467,"down-regulated"
"Q8TED1",1.10577017166127,11.088136188561,6.53417980476066,6.042607572252e-08,1.47653492334326e-06,8.19030780923718,"up-regulated"
"Q15022",1.10565508277439,6.90673131704081,6.02356084018676,3.35089697174629e-07,4.20020933101167e-06,6.53744082756294,"up-regulated"
"P67775",1.1056025755677,11.4775753494863,6.96214143123639,1.44244458983475e-08,7.0631317698851e-07,9.57305901699783,"up-regulated"
"Q92575",-1.10530757366926,10.2093101088496,-6.02417290730952,3.3440275291535e-07,4.20020933101167e-06,6.53941995035752,"down-regulated"
"O76080",1.10516247425813,6.6956766979339,7.84209362358672,7.81810638920656e-10,2.63310172082143e-07,12.3849172391197,"up-regulated"
"P63104",-1.10300446681736,13.5174907924786,-6.93409810569618,1.5840797264605e-08,7.19810985061238e-07,9.48265136532649,"down-regulated"
"Q9ULH0",1.10282719445369,7.75077890130622,7.62305871099121,1.60695743300937e-09,3.3640130709536e-07,11.6904115466921,"up-regulated"
"Q8TEM1",-1.10280848201812,11.5757550091792,-7.00203090983517,1.26259725309317e-08,6.86306333192222e-07,9.70159414392246,"down-regulated"
"O95400",-1.10231356302838,11.5732018980978,-6.64366879727029,4.18631159780015e-08,1.19594055963447e-06,8.54457369668052,"down-regulated"
"Q9NRD5",1.10195245539627,8.20361842733599,5.33699430838237,3.31480626422063e-06,2.35199834359341e-05,4.33010583802697,"up-regulated"
"Q13670",1.10162516706566,6.34668165470032,7.43741925680457,2.96803152771845e-09,3.53683647392093e-07,11.0986884442496,"up-regulated"
"Q9H9G7",1.1014330309675,6.79454299023989,5.81714549148557,6.69059999882387e-07,6.83919264274604e-06,5.87077467595048,"up-regulated"
"P13984",-1.10066709032369,11.005489325891,-6.44175422050454,8.23858513840183e-08,1.78081001663773e-06,7.89110359497979,"down-regulated"
"P07954",-1.10060650513917,13.1891687115776,-6.61168098853984,4.66000973677997e-08,1.25115508334102e-06,8.4410982671365,"down-regulated"
"P26651",-1.10045364837049,7.40310111072928,-6.34703143475335,1.13206723212844e-07,2.10651022795272e-06,7.58439141133227,"down-regulated"
"P27635",-1.10021967212512,12.6641489737728,-6.80990153491257,2.39939197726526e-08,8.91979094454295e-07,9.08186076035526,"down-regulated"
"Q9H6S1",-1.10018797995996,6.28572754956183,-5.61632946797213,1.30889713303994e-06,1.11083864978678e-05,5.22426754576218,"down-regulated"
"P07093",-1.0995085404403,9.63604861891347,-6.21896460185167,1.73980754957061e-07,2.74733398855309e-06,7.1697226469119,"down-regulated"
"Q9NSG2",-1.09875104654182,7.7294955711704,-6.38367935116724,1.00108094289834e-07,1.9481886179581e-06,7.70306144345788,"down-regulated"
"Q9UGK8",1.09778058110185,4.87204963277726,5.56661707949696,1.54490848306361e-06,1.26307884343706e-05,5.06464375164113,"up-regulated"
"P17931",-1.09761496059487,13.3889305281615,-7.87295230339664,7.06574532063963e-10,2.63310172082143e-07,12.482418956929,"down-regulated"
"Q9UI15",-1.09755820827428,9.35180926322778,-6.67557481631756,3.76189581643492e-08,1.1402345542567e-06,8.64776011140564,"down-regulated"
"Q96M89",-1.09750608416865,5.78553535481445,-4.75249577532429,2.25720688292311e-05,0.000129436009720159,2.48981034371647,"down-regulated"
"Q9H8K7",1.09738549958047,7.06273996553386,6.87224608251099,1.94781580563183e-08,7.88095334567039e-07,9.28312824185686,"up-regulated"
"Q8NHY2",1.09675403878354,4.74085556712997,5.2123013675087,5.00808334704228e-06,3.32306003325101e-05,3.9335045156758,"up-regulated"
"O60783",-1.09641773958168,8.70908988018959,-6.16333496827226,2.09682253532286e-07,3.07075071292485e-06,6.9896446332061,"down-regulated"
"Q3SXM5",1.09638779399936,6.74749927810856,8.35260228335706,1.48251072926646e-10,1.3161458402304e-07,13.985864208124,"up-regulated"
"Q99501",-1.09620370133549,5.99394039692957,-6.05217563570132,3.04432809682912e-07,4.00229756344578e-06,6.62997840383121,"down-regulated"
"Q9UNZ5",1.09605256024394,7.8142252895501,5.57398806277002,1.50741157400209e-06,1.24058403805526e-05,5.08829959495435,"up-regulated"
"P63172",1.09540834000695,8.50468315456337,5.34545768143198,3.22307936968042e-06,2.3057210063199e-05,4.357088049107,"up-regulated"
"Q9Y5P8",1.09505526753786,8.76227278491641,4.68067869612285,2.84763294735378e-05,0.000160126431861865,2.26759496823453,"up-regulated"
"Q53TN4",-1.09478756843658,8.76452030459046,-5.25556658571293,4.3407478430902e-06,2.93853427914721e-05,4.07090973877178,"down-regulated"
"A1X283",-1.09462184945181,9.77882182513463,-5.89310521474511,5.18827551749455e-07,5.68544230359512e-06,6.11590142625144,"down-regulated"
"Q9H4P4",-1.09446740221066,7.33455458537052,-6.92703048570263,1.62192687209548e-08,7.23545736428645e-07,9.45986082144242,"down-regulated"
"Q9UNH6",1.0943853914974,7.16487888840268,6.10819934356193,2.52283799676478e-07,3.46154065202789e-06,6.81121519261732,"up-regulated"
"Q9NP92",1.09401511586373,8.76243817167806,7.57935951651309,1.85622057024684e-09,3.3640130709536e-07,11.5513649864908,"up-regulated"
"P50607",-1.09401214614518,6.94263830986456,-5.78041843087311,7.56535528323135e-07,7.47389190815402e-06,5.75235639752743,"down-regulated"
"Q9NVR5",1.09368710493235,7.67625160338679,6.94180954345787,1.54379556515715e-08,7.16107771419087e-07,9.50751546592862,"up-regulated"
"P10589",-1.09340790248504,7.26888409115538,-6.51914286938847,6.35511423037369e-08,1.5313746059901e-06,8.14163697551416,"down-regulated"
"Q9H2F3",1.09270293254401,4.48418077722763,5.00035761752497,1.0060046395495e-05,6.14121709434464e-05,3.26395760808695,"up-regulated"
"A7E2V4",-1.09268862989034,7.29152280418255,-5.81193629333872,6.8082500531668e-07,6.90679972004686e-06,5.85397447648348,"down-regulated"
"Q13423",-1.09224707195701,12.0673041178593,-6.5750991742317,5.26794353774131e-08,1.35981723545435e-06,8.32273506597855,"down-regulated"
"Q9UKM9",-1.09217552353516,10.6207167422595,-6.29431140131272,1.35113847499891e-07,2.34699865808717e-06,7.41367870926695,"down-regulated"
"P19784",-1.09199768306165,9.80611888608571,-6.54501640323282,5.82698199539864e-08,1.45240448074421e-06,8.22538102550043,"down-regulated"
"Q99456",-1.09169525390151,9.51770575807282,-6.68732797244396,3.61666618499891e-08,1.13392587032871e-06,8.68576405047136,"down-regulated"
"A0A0U1RRE5",1.09150236772656,9.18357991882819,5.69418913985115,1.00928821990861e-06,9.21867501086758e-06,5.47462905311429,"up-regulated"
"Q9H8W4",-1.09142017500581,8.06668644228316,-6.94998636728254,1.50220305539873e-08,7.10199151027911e-07,9.53387720681738,"down-regulated"
"Q9UGM3",1.09137953863447,7.99064230180693,5.74603745350036,8.48714148623429e-07,8.10424190875434e-06,5.64156938286224,"up-regulated"
"Q96N21",-1.09130529396117,7.09095397942684,-6.29941966034742,1.32817591527088e-07,2.32939562236722e-06,7.43021943178897,"down-regulated"
"Q15042",1.09095340754515,9.91386146680028,6.7423898872328,3.00766021063577e-08,1.02201703798127e-06,8.86375526371698,"up-regulated"
"Q01433",-1.09046463339801,11.2315082045186,-6.93464112001614,1.5812088233415e-08,7.19810985061238e-07,9.48440230083794,"down-regulated"
"Q96II8",-1.0902208774738,7.92549490172386,-6.63168146596414,4.3578943579782e-08,1.20730328089339e-06,8.50579934561816,"down-regulated"
"Q9NVG8",1.08915617575893,8.29287819745824,6.08652221249394,2.71310223124697e-07,3.64780159344936e-06,6.74108075981573,"up-regulated"
"P53582",-1.08856177051024,9.59918064061933,-6.85865412390881,2.03837539054363e-08,7.93613481246075e-07,9.23926194832665,"down-regulated"
"Q9BTU6",-1.08839665054713,10.710993191416,-6.03744058807413,3.19852629699027e-07,4.11723147597458e-06,6.58232375542484,"down-regulated"
"P07900",1.0879609103809,14.3227816792744,6.95846935614942,1.46024171209473e-08,7.0631317698851e-07,9.56122280751712,"up-regulated"
"Q13002",1.08732073076045,8.5362897835733,5.21235234792763,5.00724008641377e-06,3.32306003325101e-05,3.93366628908267,"up-regulated"
"Q9UBC5",1.08725879410454,7.49580271294731,6.59333463709248,4.95556352238296e-08,1.30297632193142e-06,8.3817406464129,"up-regulated"
"Q9Y6M5",-1.08720684138693,9.83399701460675,-8.56986741246385,7.36316648240882e-11,1.22693494702468e-07,14.6587890160816,"down-regulated"
"O75131",-1.08694663060518,11.2981212346289,-6.41772324197481,8.93027095898648e-08,1.85642148413677e-06,7.81329545999435,"down-regulated"
"O14787",-1.08683162482692,7.75794659557064,-6.60100964709239,4.82970227266346e-08,1.28090183139937e-06,8.40657315792033,"down-regulated"
"Q13155",-1.0868168044534,11.8923020376266,-6.97654986006945,1.37469127796948e-08,6.99323943102719e-07,9.61949570774625,"down-regulated"
"O76039",1.08619304949578,5.5950080343694,6.66934478918698,3.84123439896314e-08,1.14320358877191e-06,8.62761377730646,"up-regulated"
"Q9Y383",-1.08605394287428,13.8997182447727,-6.89544800461368,1.80245692859796e-08,7.64916343158259e-07,9.3579922010698,"down-regulated"
"Q86YV9",1.08598947189315,7.20712159130488,6.59319578252112,4.95787058925507e-08,1.30297632193142e-06,8.38129137110039,"up-regulated"
"Q9NW15",1.08572764009765,7.71888992448758,7.77862697533157,9.62921085804993e-10,2.8157250826394e-07,12.1841134810724,"up-regulated"
"P13861",1.0850260578149,10.3847085748978,5.45305544529058,2.25475077110868e-06,1.71451721659741e-05,4.70076005792875,"up-regulated"
"P22830",1.08423764066529,8.37324119322732,6.31954044290442,1.24146297504483e-07,2.22669823091031e-06,7.49537211910289,"up-regulated"
"Q96CP7",1.08416057299487,5.92715942558524,4.32157421923727,8.96901062281566e-05,0.000478072447352166,1.17336710189451,"up-regulated"
"Q96IY1",-1.08401624537169,8.43970380725232,-6.09317167695119,2.65326301897739e-07,3.58953888057299e-06,6.76259338570785,"down-regulated"
"Q9HCE0",-1.08381176085968,6.84283971668711,-6.67171788554488,3.81081744216369e-08,1.14320358877191e-06,8.63528789096747,"down-regulated"
"P61006",1.08343412596344,8.83417694226741,6.95584478121865,1.47309696170023e-08,7.07981793913277e-07,9.55276262882603,"up-regulated"
"Q8WUP2",-1.08311970830724,6.5099473464933,-5.66307518450804,1.1198134239026e-06,9.85967511684967e-06,5.37453086821258,"down-regulated"
"P00747",1.08252069248707,7.32845565148239,2.84289445274017,0.00680683548172557,0.0332655403682757,-2.87464092038251,"up-regulated"
"Q9Y2T2",1.08248848420253,6.99321036280437,7.11508202246763,8.66044781854502e-09,5.63944631700332e-07,10.0654429404435,"up-regulated"
"O15427",1.08190749369666,12.5221416079578,7.47260964414776,2.64163707837414e-09,3.48175771890556e-07,11.2110610239076,"up-regulated"
"Q8NC42",1.08183739792867,7.53791291620408,6.029289571181,3.28714856688065e-07,4.16835355441614e-06,6.55596514453307,"up-regulated"
"Q9NXF1",1.08177576002346,8.29461513964596,6.37998151379404,1.01357870541403e-07,1.96372408872977e-06,7.69108756684214,"up-regulated"
"O95714",-1.08171127969385,9.48374147421088,-7.16450664786619,7.34604926245396e-09,5.09321130481483e-07,10.2242953523292,"down-regulated"
"Q8NCH0",1.08145468391735,7.87082558332272,5.56095890543207,1.57431996499738e-06,1.28110471239591e-05,5.04648777238075,"up-regulated"
"Q86WR7",-1.08133786381093,7.17214278058681,-5.71954159373714,9.2731093178191e-07,8.67814553545417e-06,5.55623782687481,"down-regulated"
"Q8NBS9",-1.08090616568594,13.1763266445991,-6.75947897956566,2.84042653171074e-08,9.82321876685277e-07,8.91897818924633,"down-regulated"
"Q8IWS0",-1.08049312984447,10.8843857702697,-6.56717693037881,5.40973089407497e-08,1.3840955602223e-06,8.29709861480096,"down-regulated"
"O00159",-1.08029120737693,11.0418563316908,-6.44706778576705,8.09303474842545e-08,1.77333272736909e-06,7.90830740180882,"down-regulated"
"Q99683",-1.0801192840487,6.46895601047915,-5.56967512893477,1.52924064049149e-06,1.25455042239896e-05,5.07445749196857,"down-regulated"
"Q9BV97",1.07968596425153,4.88170764528875,6.8400757696435,2.16903259283622e-08,8.27562040573783e-07,9.17929099910628,"up-regulated"
"P30048",1.07968121293036,11.4133314584841,6.27558318471012,1.4387737561152e-07,2.43974520554505e-06,7.35303714976906,"up-regulated"
"P22694",1.07960473180427,7.61584620597493,5.71749521646847,9.33674450621956e-07,8.70118481682502e-06,5.54964911087784,"up-regulated"
"Q15436",-1.07923901005244,11.9881147945545,-6.1594510568054,2.1243236313304e-07,3.10058578337973e-06,6.97707375764688,"down-regulated"
